,Tile Id,Date,Serving Cell Average RSRP (All),Serving Cell Average RSRQ (All),Total MR Count,Longitude,Latitude,geometry
278459,'5764608310153948757',12/6/2020,-120.06,-18.49,318,115.219117,-8.478144,POINT (115.219117 -8.478144)
278463,'5764608310153948770',12/6/2020,-126.0,-20.0,1,115.22083300000001,-8.480521000000001,POINT (115.220833 -8.480521000000001)
278464,'5764608310153948792',12/6/2020,-123.78,-19.74,55,115.221176,-8.479163,POINT (115.221176 -8.479163)
278468,'5764608310153948827',12/6/2020,-125.33,-17.0,3,115.222893,-8.481539999999999,POINT (115.222893 -8.481539999999999)
278469,'5764608310153948830',12/6/2020,-120.92,-19.92,13,115.222893,-8.4812,POINT (115.222893 -8.481199999999999)
278474,'5764608310153948893',12/6/2020,-120.01,-18.57,87,115.22255,-8.478144,POINT (115.22255 -8.478144)
278475,'5764608310153948895',12/6/2020,-120.84,-15.29,19,115.222893,-8.478144,POINT (115.222893 -8.478144)
278476,'5764608310153948902',12/6/2020,-125.0,-20.0,2,115.22358,-8.479842,POINT (115.22358 -8.479842)
278477,'5764608310153948903',12/6/2020,-125.88,-18.87,8,115.22358,-8.479503,POINT (115.22358 -8.479502999999999)
278478,'5764608310153948906',12/6/2020,-120.04,-18.52,281,115.22426599999999,-8.480521000000001,POINT (115.224266 -8.480521000000001)
278485,'5764608310153948938',12/6/2020,-125.94,-19.89,119,115.220147,-8.477805,POINT (115.220147 -8.477805)
278495,'5764608310153948956',12/6/2020,-123.7,-20.0,23,115.219803,-8.475767,POINT (115.219803 -8.475766999999999)
278496,'5764608310153948960',12/6/2020,-122.85,-19.75,41,115.22048999999998,-8.477805,POINT (115.22049 -8.477805)
278497,'5764608310153948963',12/6/2020,-124.14,-20.0,7,115.22083300000001,-8.477464999999999,POINT (115.220833 -8.477464999999999)
278498,'5764608310153948967',12/6/2020,-125.62,-20.0,8,115.22083300000001,-8.476786,POINT (115.220833 -8.476786000000001)
278499,'5764608310153948972',12/6/2020,-123.75,-18.08,12,115.221176,-8.477126,POINT (115.221176 -8.477126)
278505,'5764608310153948987',12/6/2020,-122.0,-20.0,2,115.22152,-8.476107,POINT (115.22152 -8.476107000000001)
278506,'5764608310153948990',12/6/2020,-126.45,-19.45,9,115.22152,-8.475767,POINT (115.22152 -8.475766999999999)
278509,'5764608310153948995',12/6/2020,-124.5,-19.5,6,115.21946000000001,-8.474749000000001,POINT (115.21946 -8.474749000000001)
278512,'5764608310153949000',12/6/2020,-124.73,-20.0,15,115.219803,-8.475088000000001,POINT (115.219803 -8.475088000000001)
278538,'5764608310153949046',12/6/2020,-125.5,-18.12,4,115.22083300000001,-8.473051,POINT (115.220833 -8.473051)
278548,'5764608310153949068',12/6/2020,-122.52,-16.08,33,115.22255,-8.477126,POINT (115.22255 -8.477126)
278551,'5764608310153949074',12/6/2020,-120.8,-19.3,15,115.222206,-8.476447,POINT (115.222206 -8.476447)
278561,'5764608310153949136',12/6/2020,-120.93,-19.21,193,115.22186299999998,-8.47373,POINT (115.221863 -8.47373)
278563,'5764608310153949139',12/6/2020,-124.43,-20.0,77,115.222206,-8.47339,POINT (115.222206 -8.47339)
278565,'5764608310153949144',12/6/2020,-123.23,-19.93,118,115.22255,-8.47373,POINT (115.22255 -8.47373)
278635,'5764608310153949245',12/6/2020,-121.38,-16.93,510,115.204697,-8.469994999999999,POINT (115.204697 -8.469994999999999)
278641,'5764608310153949251',12/6/2020,-121.69,-18.39,509,115.20298000000001,-8.469315,POINT (115.20298 -8.469315)
278693,'5764608310153949303',12/6/2020,-120.27,-14.84,"5,097",115.20435400000001,-8.467278,POINT (115.204354 -8.467278)
278844,'5764608310153949455',12/6/2020,-121.58,-18.34,420,115.203667,-8.46592,POINT (115.203667 -8.465920000000001)
278849,'5764608310153949461',12/6/2020,-127.56,-19.74,25,115.20263700000001,-8.464561,POINT (115.202637 -8.464561)
278859,'5764608310153949472',12/6/2020,-122.11,-18.05,"3,132",115.20401000000001,-8.466938,POINT (115.20401 -8.466938000000001)
278868,'5764608310153949481',12/6/2020,-123.85,-18.79,"7,768",115.204697,-8.466599,POINT (115.204697 -8.466599)
278869,'5764608310153949482',12/6/2020,-120.82,-18.24,428,115.20504,-8.466938,POINT (115.20504 -8.466938000000001)
278871,'5764608310153949484',12/6/2020,-122.59,-18.14,627,115.204697,-8.466258999999999,POINT (115.204697 -8.466258999999999)
278876,'5764608310153949489',12/6/2020,-124.0,-16.5,1,115.20401000000001,-8.46524,POINT (115.20401 -8.46524)
278896,'5764608310153949511',12/6/2020,-120.22,-14.97,259,115.20298000000001,-8.463203,POINT (115.20298 -8.463203)
278904,'5764608310153949522',12/6/2020,-124.62,-18.04,24,115.20298000000001,-8.462863,POINT (115.20298 -8.462863)
278915,'5764608310153949537',12/6/2020,-128.75,-18.19,8,115.20401000000001,-8.463882,POINT (115.20401 -8.463882)
278917,'5764608310153949539',12/6/2020,-121.58,-15.67,12,115.20435400000001,-8.463882,POINT (115.204354 -8.463882)
278941,'5764608310153949563',12/6/2020,-121.27,-11.32,600,115.20504,-8.462524,POINT (115.20504 -8.462524)
278942,'5764608310153949564',12/6/2020,-120.32,-18.91,305,115.204697,-8.462183999999999,POINT (115.204697 -8.462183999999999)
278950,'5764608310153949572',12/6/2020,-120.28,-16.42,"5,712",115.20538400000001,-8.466258999999999,POINT (115.205384 -8.466258999999999)
278985,'5764608310153949607',12/6/2020,-121.22,-13.22,32,115.2071,-8.46592,POINT (115.2071 -8.465920000000001)
279013,'5764608310153949635',12/6/2020,-123.37,-14.6,38,115.205727,-8.463882,POINT (115.205727 -8.463882)
279072,'5764608310153949696',12/6/2020,-120.86,-16.86,148,115.20813000000001,-8.472372,POINT (115.20813 -8.472372)
279100,'5764608310153949724',12/6/2020,-120.03,-14.02,"1,235",115.208817,-8.470334,POINT (115.208817 -8.470333999999999)
279129,'5764608310153949753',12/6/2020,-121.36,-14.41,977,115.21019,-8.470674,POINT (115.21019 -8.470674000000001)
279257,'5764608310153949883',12/6/2020,-122.4,-13.5,5,115.21328000000001,-8.470674,POINT (115.21328 -8.470674000000001)
279589,'5764608310153950222',12/6/2020,-120.07,-18.25,14,115.203667,-8.460825999999999,POINT (115.203667 -8.460825999999999)
279591,'5764608310153950226',12/6/2020,-121.36,-18.8,44,115.20298000000001,-8.460147000000001,POINT (115.20298 -8.460147000000001)
279594,'5764608310153950229',12/6/2020,-122.16,-19.09,31,115.20263700000001,-8.459128,POINT (115.202637 -8.459128)
279595,'5764608310153950230',12/6/2020,-127.0,-20.0,1,115.20298000000001,-8.459468,POINT (115.20298 -8.459467999999999)
279598,'5764608310153950236',12/6/2020,-120.49,-19.23,241,115.203324,-8.459468,POINT (115.203324 -8.459467999999999)
279599,'5764608310153950238',12/6/2020,-123.25,-19.7,20,115.203667,-8.459468,POINT (115.203667 -8.459467999999999)
279602,'5764608310153950242',12/6/2020,-124.22,-19.17,27,115.20435400000001,-8.461505,POINT (115.204354 -8.461505000000001)
279620,'5764608310153950263',12/6/2020,-120.67,-20.0,6,115.20435400000001,-8.459128,POINT (115.204354 -8.459128)
279625,'5764608310153950270',12/6/2020,-121.3,-13.05,416,115.20504,-8.459468,POINT (115.20504 -8.459467999999999)
279630,'5764608310153950279',12/6/2020,-122.81,-19.36,131,115.20298000000001,-8.45777,POINT (115.20298 -8.45777)
279632,'5764608310153950289',12/6/2020,-123.17,-20.0,6,115.20263700000001,-8.457089999999999,POINT (115.202637 -8.457089999999999)
279635,'5764608310153950298',12/6/2020,-123.3,-17.45,10,115.203667,-8.45743,POINT (115.203667 -8.45743)
279637,'5764608310153950302',12/6/2020,-123.08,-19.93,37,115.203667,-8.456750999999999,POINT (115.203667 -8.456750999999999)
279640,'5764608310153950309',12/6/2020,-121.01,-17.41,691,115.20401000000001,-8.45777,POINT (115.20401 -8.45777)
279641,'5764608310153950310',12/6/2020,-120.62,-18.31,53,115.20435400000001,-8.458109,POINT (115.204354 -8.458109)
279646,'5764608310153950317',12/6/2020,-122.5,-17.7,10,115.204697,-8.45777,POINT (115.204697 -8.45777)
279647,'5764608310153950318',12/6/2020,-124.5,-20.0,2,115.20504,-8.458109,POINT (115.20504 -8.458109)
279649,'5764608310153950320',12/6/2020,-122.0,-18.69,53,115.20401000000001,-8.45743,POINT (115.20401 -8.45743)
279652,'5764608310153950329',12/6/2020,-125.19,-19.39,36,115.204697,-8.457089999999999,POINT (115.204697 -8.457089999999999)
279668,'5764608310153950353',12/6/2020,-123.14,-14.35,383,115.20538400000001,-8.459807000000001,POINT (115.205384 -8.459807000000001)
279669,'5764608310153950354',12/6/2020,-122.17,-15.75,18,115.205727,-8.460147000000001,POINT (115.205727 -8.460147000000001)
279683,'5764608310153950373',12/6/2020,-123.69,-16.62,16,115.20675700000001,-8.460486,POINT (115.206757 -8.460486)
279697,'5764608310153950389',12/6/2020,-121.12,-17.58,42,115.20675700000001,-8.459128,POINT (115.206757 -8.459128)
279700,'5764608310153950394',12/6/2020,-121.55,-16.77,416,115.20778700000001,-8.460147000000001,POINT (115.207787 -8.460147000000001)
279703,'5764608310153950397',12/6/2020,-120.11,-19.08,54,115.207444,-8.459128,POINT (115.207444 -8.459128)
279706,'5764608310153950401',12/6/2020,-121.79,-13.39,763,115.20538400000001,-8.458449,POINT (115.205384 -8.458449)
279715,'5764608310153950412',12/6/2020,-121.2,-20.0,5,115.20607,-8.458109,POINT (115.20607 -8.458109)
279717,'5764608310153950415',12/6/2020,-123.95,-16.16,150,115.206414,-8.45777,POINT (115.206414 -8.45777)
279720,'5764608310153950420',12/6/2020,-123.22,-18.61,32,115.20538400000001,-8.456750999999999,POINT (115.205384 -8.456750999999999)
279722,'5764608310153950422',12/6/2020,-124.5,-19.44,8,115.205727,-8.456750999999999,POINT (115.205727 -8.456750999999999)
279723,'5764608310153950423',12/6/2020,-122.85,-18.65,60,115.205727,-8.456411,POINT (115.205727 -8.456410999999999)
279724,'5764608310153950424',12/6/2020,-128.25,-19.94,8,115.20607,-8.45743,POINT (115.20607 -8.45743)
279731,'5764608310153950438',12/6/2020,-125.33,-18.62,449,115.2071,-8.458109,POINT (115.2071 -8.458109)
279736,'5764608310153950443',12/6/2020,-120.12,-17.22,537,115.20778700000001,-8.458449,POINT (115.207787 -8.458449)
279738,'5764608310153950445',12/6/2020,-125.0,-19.42,6,115.207444,-8.45777,POINT (115.207444 -8.45777)
279740,'5764608310153950447',12/6/2020,-121.07,-18.64,284,115.20778700000001,-8.45777,POINT (115.207787 -8.45777)
279742,'5764608310153950451',12/6/2020,-125.07,-17.6,219,115.2071,-8.457089999999999,POINT (115.2071 -8.457089999999999)
279744,'5764608310153950453',12/6/2020,-124.78,-19.72,9,115.20675700000001,-8.456411,POINT (115.206757 -8.456410999999999)
279745,'5764608310153950454',12/6/2020,-123.69,-20.0,42,115.2071,-8.456750999999999,POINT (115.2071 -8.456750999999999)
279746,'5764608310153950455',12/6/2020,-128.0,-18.54,13,115.2071,-8.456411,POINT (115.2071 -8.456410999999999)
279747,'5764608310153950458',12/6/2020,-120.8,-15.64,51,115.20778700000001,-8.45743,POINT (115.207787 -8.45743)
279750,'5764608310153950461',12/6/2020,-122.0,-20.0,3,115.207444,-8.456411,POINT (115.207444 -8.456410999999999)
279753,'5764608310153950477',12/6/2020,-120.17,-14.21,24,115.203324,-8.455053,POINT (115.203324 -8.455052999999999)
279754,'5764608310153950483',12/6/2020,-123.45,-19.34,40,115.20298000000001,-8.454374000000001,POINT (115.20298 -8.454374000000001)
279765,'5764608310153950536',12/6/2020,-121.19,-18.32,37,115.203324,-8.453355,POINT (115.203324 -8.453355)
279766,'5764608310153950537',12/6/2020,-123.64,-14.13,11,115.203324,-8.453014999999999,POINT (115.203324 -8.453014999999999)
279767,'5764608310153950538',12/6/2020,-120.75,-17.38,118,115.203667,-8.453355,POINT (115.203667 -8.453355)
279778,'5764608310153950579',12/6/2020,-122.83,-19.33,6,115.20435400000001,-8.451657,POINT (115.204354 -8.451657000000001)
279782,'5764608310153950594',12/6/2020,-122.78,-19.39,9,115.205727,-8.456072,POINT (115.205727 -8.456072000000001)
279786,'5764608310153950605',12/6/2020,-127.4,-19.4,5,115.20607,-8.455053,POINT (115.20607 -8.455052999999999)
279793,'5764608310153950642',12/6/2020,-126.5,-20.0,2,115.2071,-8.454713,POINT (115.2071 -8.454713)
279806,'5764608310153950690',12/6/2020,-126.23,-19.69,13,115.2071,-8.453355,POINT (115.2071 -8.453355)
279855,'5764608310153950765',12/6/2020,-120.32,-20.0,22,115.21019,-8.460486,POINT (115.21019 -8.460486)
279873,'5764608310153950785',12/6/2020,-125.75,-19.81,8,115.20813000000001,-8.458449,POINT (115.20813 -8.458449)
279877,'5764608310153950789',12/6/2020,-123.49,-17.21,100,115.20813000000001,-8.45777,POINT (115.20813 -8.45777)
279881,'5764608310153950793',12/6/2020,-120.29,-16.82,17,115.208817,-8.458449,POINT (115.208817 -8.458449)
279889,'5764608310153950804',12/6/2020,-120.5,-19.5,2,115.20813000000001,-8.456750999999999,POINT (115.20813 -8.456750999999999)
279890,'5764608310153950805',12/6/2020,-121.67,-20.0,6,115.20813000000001,-8.456411,POINT (115.20813 -8.456410999999999)
279892,'5764608310153950808',12/6/2020,-122.03,-15.82,28,115.208817,-8.45743,POINT (115.208817 -8.45743)
279893,'5764608310153950809',12/6/2020,-121.31,-19.75,16,115.208817,-8.457089999999999,POINT (115.208817 -8.457089999999999)
279899,'5764608310153950822',12/6/2020,-123.33,-17.33,6,115.209847,-8.458109,POINT (115.209847 -8.458109)
279902,'5764608310153950825',12/6/2020,-124.54,-19.53,33,115.21019,-8.458449,POINT (115.21019 -8.458449)
279910,'5764608310153950833',12/6/2020,-123.0,-12.0,1,115.20950400000001,-8.457089999999999,POINT (115.209504 -8.457089999999999)
279915,'5764608310153950839',12/6/2020,-120.26,-17.16,53,115.209847,-8.456411,POINT (115.209847 -8.456410999999999)
279973,'5764608310153950901',12/6/2020,-121.15,-16.07,408,115.21225,-8.459128,POINT (115.21225 -8.459128)
279981,'5764608310153950909',12/6/2020,-120.13,-16.52,297,115.21293700000001,-8.459128,POINT (115.212937 -8.459128)
279985,'5764608310153950913',12/6/2020,-125.81,-19.96,26,115.210877,-8.458449,POINT (115.210877 -8.458449)
280002,'5764608310153950931',12/6/2020,-121.0,-19.62,4,115.21122,-8.457089999999999,POINT (115.21122 -8.457089999999999)
280009,'5764608310153950941',12/6/2020,-122.07,-18.28,84,115.21156299999998,-8.456411,POINT (115.211563 -8.456410999999999)
280011,'5764608310153950943',12/6/2020,-120.53,-17.47,17,115.21190700000001,-8.456411,POINT (115.211907 -8.456410999999999)
280031,'5764608310153950963',12/6/2020,-125.18,-19.53,50,115.212593,-8.457089999999999,POINT (115.212593 -8.457089999999999)
280037,'5764608310153950971',12/6/2020,-120.52,-17.19,190,115.21328000000001,-8.457089999999999,POINT (115.21328 -8.457089999999999)
280040,'5764608310153950975',12/6/2020,-123.68,-20.0,114,115.21328000000001,-8.456411,POINT (115.21328 -8.456410999999999)
280041,'5764608310153950977',12/6/2020,-121.64,-19.81,42,115.20813000000001,-8.455732000000001,POINT (115.20813 -8.455732000000001)
280045,'5764608310153950985',12/6/2020,-121.73,-18.64,22,115.208817,-8.455732000000001,POINT (115.208817 -8.455732000000001)
280049,'5764608310153950989',12/6/2020,-122.17,-20.0,6,115.208817,-8.455053,POINT (115.208817 -8.455052999999999)
280050,'5764608310153950991',12/6/2020,-126.5,-20.0,4,115.20916000000001,-8.455053,POINT (115.20916 -8.455052999999999)
280051,'5764608310153950994',12/6/2020,-124.85,-20.0,13,115.208474,-8.454713,POINT (115.208474 -8.454713)
280053,'5764608310153951006',12/6/2020,-123.5,-19.22,16,115.20916000000001,-8.454034,POINT (115.20916 -8.454034)
280055,'5764608310153951008',12/6/2020,-120.05,-18.95,447,115.20950400000001,-8.456072,POINT (115.209504 -8.456072000000001)
280058,'5764608310153951013',12/6/2020,-120.33,-19.92,6,115.20950400000001,-8.455053,POINT (115.209504 -8.455052999999999)
280062,'5764608310153951022',12/6/2020,-120.25,-20.0,8,115.21053300000001,-8.455392,POINT (115.210533 -8.455392)
280065,'5764608310153951027',12/6/2020,-121.2,-20.0,5,115.209847,-8.454374000000001,POINT (115.209847 -8.454374000000001)
280067,'5764608310153951033',12/6/2020,-122.39,-18.7,44,115.21019,-8.454374000000001,POINT (115.21019 -8.454374000000001)
280068,'5764608310153951035',12/6/2020,-120.03,-17.86,272,115.21053300000001,-8.454374000000001,POINT (115.210533 -8.454374000000001)
280075,'5764608310153951066',12/6/2020,-124.91,-20.0,11,115.20916000000001,-8.451997,POINT (115.20916 -8.451997)
280087,'5764608310153951100',12/6/2020,-125.0,-20.0,3,115.21019,-8.451317,POINT (115.21019 -8.451317)
280089,'5764608310153951105',12/6/2020,-120.89,-19.27,45,115.210877,-8.455732000000001,POINT (115.210877 -8.455732000000001)
280092,'5764608310153951108',12/6/2020,-122.81,-19.29,38,115.210877,-8.455392,POINT (115.210877 -8.455392)
280095,'5764608310153951114',12/6/2020,-121.69,-19.7,339,115.21190700000001,-8.456072,POINT (115.211907 -8.456072000000001)
280101,'5764608310153951121',12/6/2020,-121.57,-19.32,14,115.210877,-8.454374000000001,POINT (115.210877 -8.454374000000001)
280107,'5764608310153951130',12/6/2020,-120.23,-17.81,106,115.21190700000001,-8.454713,POINT (115.211907 -8.454713)
280110,'5764608310153951134',12/6/2020,-120.32,-18.54,152,115.21190700000001,-8.454034,POINT (115.211907 -8.454034)
280111,'5764608310153951136',12/6/2020,-123.86,-19.82,52,115.21225,-8.456072,POINT (115.21225 -8.456072000000001)
280113,'5764608310153951138',12/6/2020,-126.0,-18.0,5,115.212593,-8.456072,POINT (115.212593 -8.456072000000001)
280115,'5764608310153951140',12/6/2020,-122.46,-19.57,540,115.21225,-8.455392,POINT (115.21225 -8.455392)
280118,'5764608310153951143',12/6/2020,-122.16,-19.0,19,115.212593,-8.455053,POINT (115.212593 -8.455052999999999)
280119,'5764608310153951145',12/6/2020,-120.85,-19.71,33,115.21293700000001,-8.455732000000001,POINT (115.212937 -8.455732000000001)
280122,'5764608310153951148',12/6/2020,-122.07,-16.66,46,115.21293700000001,-8.455392,POINT (115.212937 -8.455392)
280124,'5764608310153951151',12/6/2020,-124.0,-20.0,9,115.21328000000001,-8.455053,POINT (115.21328 -8.455052999999999)
280128,'5764608310153951160',12/6/2020,-130.75,-20.0,8,115.21293700000001,-8.454713,POINT (115.212937 -8.454713)
280129,'5764608310153951162',12/6/2020,-127.45,-20.0,9,115.21328000000001,-8.454713,POINT (115.21328 -8.454713)
280130,'5764608310153951163',12/6/2020,-120.43,-13.28,7,115.21328000000001,-8.454374000000001,POINT (115.21328 -8.454374000000001)
280134,'5764608310153951170',12/6/2020,-122.01,-17.14,134,115.21122,-8.453355,POINT (115.21122 -8.453355)
280140,'5764608310153951199',12/6/2020,-124.7,-19.94,43,115.21190700000001,-8.450978,POINT (115.211907 -8.450977999999999)
280144,'5764608310153951212',12/6/2020,-122.2,-20.0,5,115.21293700000001,-8.452676,POINT (115.212937 -8.452676)
280145,'5764608310153951220',12/6/2020,-133.5,-20.0,2,115.21225,-8.451317,POINT (115.21225 -8.451317)
280183,'5764608310153951265',12/6/2020,-121.34,-14.96,36,115.214997,-8.472032,POINT (115.214997 -8.472032)
280192,'5764608310153951274',12/6/2020,-120.94,-18.13,70,115.216027,-8.472372,POINT (115.216027 -8.472372)
280212,'5764608310153951294',12/6/2020,-120.06,-16.19,211,115.216027,-8.470334,POINT (115.216027 -8.470333999999999)
280283,'5764608310153951368',12/6/2020,-121.26,-16.97,46,115.21705700000001,-8.472372,POINT (115.217057 -8.472372)
